dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2018-07-17 16:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012074555194674162,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0077400150374516054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17 17:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.019494019189899275,0.0,-0.006578876252703367,-0.0009412913759354037,-0.016866028990157936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17 18:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.008000447293856775,0.0,-0.006578876252703367,-0.0009412913759354037,-0.011124939816523587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17 19:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0144782408192536,0.0,-0.006578876252703367,-0.0009412913759354037,0.00011102044532063093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17 20:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0022406849195783975,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006007648562223186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17 21:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013299123905751238,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007792832319236347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17 22:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.003190251997264039,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005532823358393205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17 23:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.007046940151000236,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0036045637118281887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 00:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016545784008198325,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00793897966490595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 01:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0031774385732414997,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005523468115373074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 02:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025934496237608627,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00840300746838029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 05:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.010047707295571032,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0020924673405132085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 06:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0008496521702386923,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006687342235986999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 07:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.004514878680011497,0.0,-0.006578876252703367,-0.0009412913759354037,-0.004856255691242761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 08:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.010556594133950482,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0018359661596113156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 09:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025006785718209214,0.0,-0.006578876252703367,-0.0009412913759354037,-0.008359093110412125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 10:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.001038388330436092,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006609181182521084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 11:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0023757714657613466,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00627483539868977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 12:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-7.019865006163955e-06,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007466052248009578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 13:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.004636435622837998,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0051450981147571125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 14:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0004580110134737442,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007234066385080767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 15:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.005927070164867723,0.0,-0.006578876252703367,-0.0009412913759354037,-0.004503298576335826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 17:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.002091400652268401,0.0,-0.006578876252703367,-0.0009412913759354037,-0.008506269999743235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 18:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.002887039754337628,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006017147603460022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 20:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005384097990835113,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007729558454700257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 21:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0011484015839423195,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006886167439432867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18 22:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036957795329903243,0.0,-0.006578876252703367,-0.0009412913759354037,-0.009306487614369493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 00:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.012619355565336669,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0013360558059728484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 03:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.009529530359762065,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0028802774666978987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 04:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0036261763338018465,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00583084804563981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 05:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0012858802441871324,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007000837391298682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 07:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.00391940507914033,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005684861405866078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 08:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.009346438016150732,0.0,-0.006578876252703367,-0.0009412913759354037,-0.002972138611159503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 09:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.004066706050886777,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005611423304330588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 10:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.005297180571030385,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00499625496614322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 11:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.011512134383272681,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0018897340378190137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 13:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.001001015853295803,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007141045568385842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 14:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0016831576959485187,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006800082974198214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 15:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.005248446443047774,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005022015833092495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 16:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008969789966150315,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00809140326778661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 17:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.005468050308021403,0.0,-0.006578876252703367,-0.0009412913759354037,-0.01035565109178207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 18:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.001080761174673154,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007081419661343741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 19:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.00558046676065861,0.0,-0.006578876252703367,-0.0009412913759354037,-0.010410210273434969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 20:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.006083400565001807,0.0,-0.006578876252703367,-0.0009412913759354037,-0.004579302349939548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 21:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0031064192052910654,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006067760170119235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 22:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005939243476622779,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007917588614989602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19 23:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.011671538255666566,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0017851895282584747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 00:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0032132633432135887,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006014174503048251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 01:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.007568451893304504,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0038402038869149663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 02:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.005858991331559012,0.0,-0.006578876252703367,-0.0009412913759354037,-0.010540301177592009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 03:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016775903621529713,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00844964414899529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 05:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0006629286084762517,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007306002891206431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 06:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.011219858537883405,0.0,-0.006578876252703367,-0.0009412913759354037,-0.01323511406752934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 07:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004982549241219318,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007874642502033187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 08:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.002506246935192006,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006379369038392198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 09:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024861843886132004,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007756576557959866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 10:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.002516048460446272,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006375780323096476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 11:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.005877637194981034,0.0,-0.006578876252703367,-0.0009412913759354037,-0.004695036009619665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 12:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020704461465048856,0.0,-0.006578876252703367,-0.0009412913759354037,-0.008663138203717983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 13:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.004558072214372641,0.0,-0.006578876252703367,-0.0009412913759354037,-0.009878948738809241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 14:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0009806825748107728,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007109637477339616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 15:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.003000434894416973,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006099837069880971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 17:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01122172824625067,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00199001336068891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 18:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.00700749605763961,0.0,-0.006578876252703367,-0.0009412913759354037,-0.004096827213337959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 20:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.004084315940771173,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005558190671192793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 21:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0035437469021218668,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005828460687906807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 22:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0030492209415507853,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006075669140535197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20 23:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.015126227310738757,0.0,-0.006578876252703367,-0.0009412913759354037,-3.7865257991792634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 00:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.001491244142063794,0.0,-0.006578876252703367,-0.0009412913759354037,-0.008341488044296906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 01:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.010615908071380187,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0022885436646363335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 02:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025094443915746802,0.0,-0.006578876252703367,-0.0009412913759354037,-0.00885094444353137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 03:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.008179861056908128,0.0,-0.006578876252703367,-0.0009412913759354037,-0.003518186259306914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 04:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.004565413072511897,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005325302498833715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 05:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007184647116265453,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007967087497412892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 06:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0053517085431698565,0.0,-0.006578876252703367,-0.0009412913759354037,-0.004932181561004405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 07:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.00023851638820063682,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0074875000464743975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 08:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.002727936618765597,0.0,-0.006578876252703367,-0.0009412913759354037,-0.008970477004729405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 10:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0005399055494405705,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007337067026022586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 11:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0053940490055557205,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0049103888844486835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 12:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0026094479195319944,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006302665574375093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 13:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.002555326232019538,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006329718745953105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 14:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.004949519959976639,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005132732989377666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 15:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0030787961403807053,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0060678661340067466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 16:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.00017626274464487435,0.0,-0.006578876252703367,-0.0009412913759354037,-0.007519107797474923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 17:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.013058202632146871,0.0,-0.006578876252703367,-0.0009412913759354037,-0.0010800702968901807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 18:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.007023421022889145,0.0,-0.006578876252703367,-0.0009412913759354037,-0.004097286679000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 19:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.003119004482728647,0.0,-0.006578876252703367,-0.0009412913759354037,-0.006049041879755845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21 21:00:00,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.003982998814190436,0.0,-0.006578876252703367,-0.0009412913759354037,-0.005617116520716856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
